"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","ITEM_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"2016","Dorset","E10000009","Total jobs","Value",199000,"Normal Value"
"2016","Gloucestershire","E10000013","Total jobs","Value",344000,"Normal Value"
"2016","Somerset","E10000027","Total jobs","Value",277000,"Normal Value"
"2016","Anglesey","W06000001","Total jobs","Value",27000,"Normal Value"
"2016","Gwynedd","W06000002","Total jobs","Value",67000,"Normal Value"
"2016","Conwy","W06000003","Total jobs","Value",52000,"Normal Value"
"2016","Denbighshire","W06000004","Total jobs","Value",45000,"Normal Value"
"2016","Flintshire","W06000005","Total jobs","Value",83000,"Normal Value"
"2016","Wrexham","W06000006","Total jobs","Value",63000,"Normal Value"
"2016","Powys","W06000023","Total jobs","Value",69000,"Normal Value"
"2016","Ceredigion","W06000008","Total jobs","Value",37000,"Normal Value"
"2016","Pembrokeshire","W06000009","Total jobs","Value",56000,"Normal Value"
"2016","Carmarthenshire","W06000010","Total jobs","Value",84000,"Normal Value"
"2016","Swansea","W06000011","Total jobs","Value",122000,"Normal Value"
"2016","Neath Port Talbot","W06000012","Total jobs","Value",53000,"Normal Value"
"2016","Bridgend","W06000013","Total jobs","Value",66000,"Normal Value"
"2016","The Vale of Glamorgan","W06000014","Total jobs","Value",48000,"Normal Value"
"2016","Cardiff","W06000015","Total jobs","Value",227000,"Normal Value"
"2016","Rhondda, Cynon, Taff","W06000016","Total jobs","Value",88000,"Normal Value"
"2016","Merthyr Tydfil","W06000024","Total jobs","Value",24000,"Normal Value"
"2016","Caerphilly","W06000018","Total jobs","Value",62000,"Normal Value"
"2016","Blaenau Gwent","W06000019","Total jobs","Value",21000,"Normal Value"
"2016","Torfaen","W06000020","Total jobs","Value",38000,"Normal Value"
"2016","Monmouthshire","W06000021","Total jobs","Value",44000,"Normal Value"
"2016","Newport","W06000022","Total jobs","Value",82000,"Normal Value"
"2016","Aberdeen City","S12000033","Total jobs","Value",192000,"Normal Value"
"2016","Aberdeenshire","S12000034","Total jobs","Value",118000,"Normal Value"
"2016","Angus","S12000041","Total jobs","Value",41000,"Normal Value"
"2016","Argyll and Bute","S12000035","Total jobs","Value",47000,"Normal Value"
"2016","Clackmannanshire","S12000005","Total jobs","Value",16000,"Normal Value"
"2016","Dumfries and Galloway","S12000006","Total jobs","Value",72000,"Normal Value"
"2016","Dundee City","S12000042","Total jobs","Value",82000,"Normal Value"
"2016","East Ayrshire","S12000008","Total jobs","Value",46000,"Normal Value"
"2016","East Dunbartonshire","S12000045","Total jobs","Value",30000,"Normal Value"
"2016","East Lothian","S12000010","Total jobs","Value",35000,"Normal Value"
"2016","East Renfrewshire","S12000011","Total jobs","Value",25000,"Normal Value"
"2016","Edinburgh, City of","S12000036","Total jobs","Value",361000,"Normal Value"
"2016","Eilean Siar","S12000013","Total jobs","Value",13000,"Normal Value"
"2016","Falkirk","S12000014","Total jobs","Value",73000,"Normal Value"
"2016","Fife","S12000015","Total jobs","Value",151000,"Normal Value"
"2016","Glasgow City","S12000046","Total jobs","Value",456000,"Normal Value"
"2016","Highland","S12000017","Total jobs","Value",128000,"Normal Value"
"2016","Inverclyde","S12000018","Total jobs","Value",35000,"Normal Value"
"2016","Midlothian","S12000019","Total jobs","Value",36000,"Normal Value"
"2016","Moray","S12000020","Total jobs","Value",42000,"Normal Value"
"2016","North Ayrshire","S12000021","Total jobs","Value",47000,"Normal Value"
"2016","North Lanarkshire","S12000044","Total jobs","Value",142000,"Normal Value"
"2016","Orkney Islands","S12000023","Total jobs","Value",12000,"Normal Value"
"2016","Perth and Kinross","S12000024","Total jobs","Value",73000,"Normal Value"
"2016","Renfrewshire","S12000038","Total jobs","Value",90000,"Normal Value"
"2016","Scottish Borders","S12000026","Total jobs","Value",50000,"Normal Value"
"2016","Shetland Islands","S12000027","Total jobs","Value",16000,"Normal Value"
"2016","South Ayrshire","S12000028","Total jobs","Value",53000,"Normal Value"
"2016","South Lanarkshire","S12000029","Total jobs","Value",133000,"Normal Value"
"2016","Stirling","S12000030","Total jobs","Value",50000,"Normal Value"
"2016","West Dunbartonshire","S12000039","Total jobs","Value",32000,"Normal Value"
"2016","West Lothian","S12000040","Total jobs","Value",82000,"Normal Value"
"2016","Antrim","95T","Total jobs","Value",,"These figures are missing."
"2016","Ards","95X","Total jobs","Value",,"These figures are missing."
"2016","Armagh","95O","Total jobs","Value",,"These figures are missing."
"2016","Ballymena","95G","Total jobs","Value",,"These figures are missing."
"2016","Ballymoney","95D","Total jobs","Value",,"These figures are missing."
"2016","Banbridge","95Q","Total jobs","Value",,"These figures are missing."
"2016","Belfast","95Z","Total jobs","Value",,"These figures are missing."
"2016","Carrickfergus","95V","Total jobs","Value",,"These figures are missing."
"2016","Castlereagh","95Y","Total jobs","Value",,"These figures are missing."
"2016","Coleraine","95C","Total jobs","Value",,"These figures are missing."
"2016","Cookstown","95I","Total jobs","Value",,"These figures are missing."
"2016","Craigavon","95N","Total jobs","Value",,"These figures are missing."
"2016","Derry","95A","Total jobs","Value",,"These figures are missing."
"2016","Down","95R","Total jobs","Value",,"These figures are missing."
"2016","Dungannon","95M","Total jobs","Value",,"These figures are missing."
"2016","Fermanagh","95L","Total jobs","Value",,"These figures are missing."
"2016","Larne","95F","Total jobs","Value",,"These figures are missing."
"2016","Limavady","95B","Total jobs","Value",,"These figures are missing."
"2016","Lisburn","95S","Total jobs","Value",,"These figures are missing."
"2016","Magherafelt","95H","Total jobs","Value",,"These figures are missing."
"2016","Moyle","95E","Total jobs","Value",,"These figures are missing."
"2016","Newry and Mourne","95P","Total jobs","Value",,"These figures are missing."
"2016","Newtownabbey","95U","Total jobs","Value",,"These figures are missing."
"2016","North Down","95W","Total jobs","Value",,"These figures are missing."
"2016","Omagh","95K","Total jobs","Value",,"These figures are missing."
"2016","Strabane","95J","Total jobs","Value",,"These figures are missing."
