ID,X,Y,AIBY,PTALBY,AI2021,PTAL21,AI2031,PTAL31
49493,528045,174152,8.53383,2,8.53383,2,8.53383,2
49494,528145,174152,7.95294,2,7.95294,2,7.95294,2
49495,528245,174152,8.56088,2,8.56088,2,8.56088,2
49496,528345,174152,12.724,3,12.724,3,12.724,3
49497,528445,174152,13.7925,3,13.7925,3,13.7925,3
49498,528545,174152,15.4625,4,15.4625,4,15.4625,4
49499,528645,174152,16.5483,4,16.5483,4,16.5483,4
49500,528745,174152,22.6711,5,22.6711,5,22.6711,5
49501,528845,174152,23.3329,5,23.4763,5,23.4763,5
49502,528945,174152,20.5175,5,20.5175,5,20.5175,5
49503,529045,174152,17.3682,4,17.3682,4,17.3682,4
49504,529145,174152,15.2565,4,15.2565,4,15.2565,4
49505,529245,174152,12.6094,3,12.6094,3,12.6094,3
49506,529345,174152,12.0675,3,12.0675,3,12.0675,3
49507,529445,174152,9.08329,2,9.08329,2,9.08329,2
49508,529545,174152,5.34243,2,5.40519,2,5.40519,2
49509,529645,174152,9.68579,2,9.8041,2,9.8041,2
49510,529745,174152,7.95778,2,8.04582,2,8.04582,2
49511,529845,174152,8.39907,2,8.5305,2,8.5305,2
49512,529945,174152,11.3891,3,11.5692,3,11.5692,3
49513,530045,174152,11.8136,3,12.0082,3,12.0082,3
49514,530145,174152,8.95651,2,9.07809,2,9.07809,2
49515,530245,174152,15.4855,4,15.6511,4,15.6511,4
49516,530345,174152,14.4188,3,14.5619,3,14.5619,3
49517,530445,174152,15.0692,4,15.2606,4,15.2606,4
49518,530545,174152,16.8504,4,17.089,4,17.089,4
49519,530645,174152,22.1202,5,22.5282,5,22.5282,5
49520,530745,174152,17.3008,4,17.5521,4,17.5521,4
49521,530845,174152,13.1049,3,13.2503,3,13.2503,3
49522,530945,174152,10.9603,3,11.0626,3,11.0626,3
49523,531045,174152,10.2055,3,10.2944,3,10.2944,3
49524,531145,174152,0,0,0,0,0,0
49525,531245,174152,11.5902,3,11.8078,3,11.8078,3
49526,531345,174152,5.31267,2,5.38394,2,5.38394,2
49527,531445,174152,4.98521,1b,5.04808,2,5.04808,2
49528,531545,174152,4.97095,1b,5.03346,2,5.03346,2
49529,531645,174152,15.4452,4,15.4452,4,15.4452,4
49530,531745,174152,20.0307,5,20.0307,5,20.0307,5
49531,531845,174152,21.7172,5,21.7172,5,21.7172,5
49532,531945,174152,21.5961,5,21.5961,5,21.5961,5
49533,532045,174152,22.5864,5,22.5864,5,22.5864,5
49534,532145,174152,21.3366,5,21.3366,5,21.3366,5
49535,532245,174152,22.0993,5,22.0993,5,22.0993,5
49536,532345,174152,19.0018,4,19.0018,4,19.0018,4
49537,532445,174152,21.2751,5,21.2751,5,21.2751,5
49538,532545,174152,9.81836,2,9.81836,2,9.81836,2
49539,532645,174152,13.1687,3,13.1687,3,13.1687,3
49540,532745,174152,1.88082,1a,1.90505,1a,1.90505,1a
49541,532845,174152,6.29177,2,6.29177,2,6.29177,2
49542,532945,174152,6.47276,2,6.47276,2,6.47276,2
49543,533045,174152,8.94763,2,8.94763,2,8.94763,2
49544,533145,174152,8.91739,2,8.91739,2,8.91739,2
49545,533245,174152,8.06785,2,8.06785,2,8.06785,2
49546,533345,174152,6.34629,2,6.34629,2,6.34629,2
49547,533445,174152,5.88716,2,5.88716,2,5.88716,2
49548,533545,174152,7.36338,2,7.43714,2,7.43714,2
49549,533645,174152,8.60845,2,8.70885,2,8.70885,2
49550,533745,174152,12.6659,3,12.89,3,12.89,3
49551,533845,174152,11.9708,3,12.1659,3,12.1659,3
49552,533945,174152,11.948,3,12.1415,3,12.1415,3
49553,534045,174152,12.1474,3,12.3344,3,12.3344,3
49554,534145,174152,9.72827,2,9.85064,2,9.85064,2
49555,534245,174152,10.1847,3,10.319,3,10.319,3
49556,534345,174152,9.46491,2,9.58311,2,9.58311,2
49557,534445,174152,11.1732,3,11.3013,3,11.3013,3
49558,534545,174152,5.43346,2,5.49911,2,5.49911,2
49559,534645,174152,7.2903,2,7.38112,2,7.38112,2
49560,534745,174152,5.19699,2,5.25041,2,5.25041,2
49561,534845,174152,6.25305,2,6.32982,2,6.32982,2
49562,534945,174152,7.22151,2,7.32336,2,7.32336,2
49563,535045,174152,8.68833,2,8.8234,2,8.8234,2
49564,535145,174152,15.1508,4,15.1508,4,15.1508,4
49565,535245,174152,7.10073,2,7.2082,2,7.2082,2
49566,535345,174152,13.9284,3,13.9284,3,13.9284,3
49567,535445,174152,4.8361,1b,4.9066,1b,4.9066,1b
49568,535545,174152,13.4918,3,13.4918,3,13.4918,3
49569,535645,174152,15.3209,4,15.3209,4,15.3209,4
49570,535745,174152,19.579,4,19.579,4,19.579,4
49571,535845,174152,21.6245,5,21.6273,5,21.6273,5
49572,535945,174152,15.8063,4,15.8063,4,15.8063,4
49573,536045,174152,19.3693,4,19.3693,4,19.3693,4
49574,536145,174152,21.1533,5,21.1533,5,21.1533,5
49575,536245,174152,23.1844,5,23.1844,5,23.1844,5
49576,536345,174152,18.866,4,18.866,4,18.866,4
49577,536445,174152,17.4159,4,17.4159,4,17.4159,4
49578,536545,174152,12.1976,3,12.1976,3,12.1976,3
49579,536645,174152,16.778,4,16.778,4,16.778,4
49580,536745,174152,5.79686,2,5.79686,2,5.79686,2
49581,536845,174152,8.72987,2,8.72987,2,8.72987,2
49582,536945,174152,9.38974,2,9.38974,2,9.38974,2
49583,537045,174152,6.37124,2,6.37124,2,6.37124,2
49584,537145,174152,2.81601,1b,2.86142,1b,2.86142,1b
49585,537245,174152,2.15921,1a,2.18581,1a,2.18581,1a
49586,537345,174152,9.70685,2,9.70685,2,9.70685,2
49587,537445,174152,22.4004,5,22.4004,5,22.4004,5
49588,537545,174152,17.8194,4,17.8194,4,17.8194,4
49589,537645,174152,15.9867,4,15.9867,4,15.9867,4
49590,537745,174152,13.8144,3,14.0372,3,14.0372,3
49591,537845,174152,15.7611,4,16.0402,4,16.0402,4
49592,537945,174152,15.51,4,15.7802,4,15.7802,4
49593,538045,174152,12.218,3,12.413,3,12.413,3
49594,538145,174152,11.1353,3,11.2961,3,11.2961,3
49595,538245,174152,11.9582,3,12.1167,3,12.1167,3
49596,538345,174152,11.2018,3,11.3419,3,11.3419,3
49597,538445,174152,10.4084,3,10.4084,3,10.4084,3
49598,538545,174152,11.0448,3,11.0448,3,11.0448,3
49599,538645,174152,11.5504,3,11.5504,3,11.5504,3
49600,538745,174152,3.05634,1b,3.1023,1b,3.1023,1b
49601,538845,174152,12.3767,3,12.415,3,12.415,3
49602,538945,174152,12.2858,3,12.2858,3,12.2858,3
49603,539045,174152,12.7687,3,12.7687,3,12.7687,3
49604,539145,174152,12.8074,3,12.8376,3,12.8376,3
49605,539245,174152,12.1356,3,12.1356,3,12.1356,3
49606,539345,174152,7.93113,2,7.93113,2,7.93113,2
49607,539445,174152,4.02427,1b,4.08453,1b,4.08453,1b
49608,539545,174152,12.7784,3,12.7784,3,12.7784,3
49609,539645,174152,10.1907,3,10.1907,3,10.1907,3
49610,539745,174152,10.1258,3,10.1258,3,10.1258,3
49611,539845,174152,11.823,3,11.823,3,11.823,3
49612,539945,174152,10.9241,3,10.9241,3,10.9241,3
49613,540045,174152,12.0674,3,12.0674,3,12.0674,3
49614,540145,174152,11.3057,3,11.3057,3,11.3057,3
49615,540245,174152,11.2651,3,11.2651,3,11.2651,3
49616,540345,174152,10.656,3,10.656,3,10.656,3
49617,540445,174152,9.99936,2,9.99936,2,9.99936,2
49618,540545,174152,6.75762,2,6.75762,2,6.75762,2
49619,540645,174152,3.53662,1b,3.59831,1b,3.59831,1b
49620,540745,174152,3.73658,1b,3.80548,1b,3.80548,1b
49621,540845,174152,5.16401,2,5.29841,2,5.29841,2
49622,540945,174152,4.33487,1b,4.42859,1b,4.42859,1b
49623,541045,174152,3.35357,1b,3.42435,1b,3.42435,1b
49624,541145,174152,3.5697,1b,3.66042,1b,3.66042,1b
49625,541245,174152,2.97934,1b,3.03513,1b,3.03513,1b
49626,541345,174152,2.95051,1b,3.00505,1b,3.00505,1b
49627,541445,174152,2.40773,1a,2.45776,1a,2.45776,1a
49628,541545,174152,7.30019,2,7.42027,2,7.42027,2
49629,541645,174152,3.41619,1b,3.47769,1b,3.47769,1b
49630,541745,174152,3.45253,1b,3.50544,1b,3.50544,1b
49631,541845,174152,3.631,1b,3.68814,1b,3.68814,1b
49632,541945,174152,4.09406,1b,4.1667,1b,4.1667,1b
49633,542045,174152,4.61027,1b,4.70241,1b,4.70241,1b
49634,542145,174152,8.05573,2,8.21091,2,8.21091,2
49635,542245,174152,0,0,0,0,0,0
49636,542345,174152,3.27454,1b,3.31533,1b,3.31533,1b
49637,542445,174152,3.38206,1b,3.42559,1b,3.42559,1b
49638,542545,174152,14.8334,3,15.0764,4,15.0764,4
49639,542645,174152,13.7654,3,13.9749,3,13.9749,3
49640,542745,174152,14.3891,3,14.618,3,14.618,3
49641,542845,174152,13.2861,3,13.4814,3,13.4814,3
49642,542945,174152,3.41384,1b,3.4582,1b,3.4582,1b
49643,543045,174152,6.7319,2,6.81679,2,6.81679,2
49644,543145,174152,11.1725,3,11.3231,3,11.3231,3
49645,543245,174152,12.3775,3,12.5617,3,12.5617,3
49646,543345,174152,11.6343,3,11.7974,3,11.7974,3
49647,543445,174152,18.3489,4,18.7328,4,18.7328,4
49648,543545,174152,17.1361,4,17.4927,4,17.4927,4
49649,543645,174152,15.1337,4,15.4105,4,15.4105,4
49650,543745,174152,5.40526,2,5.49466,2,5.49466,2
49651,543845,174152,5.40526,2,5.49466,2,5.49466,2
49652,543945,174152,5.21305,2,5.2963,2,5.2963,2
49653,544045,174152,4.93564,1b,5.01039,2,5.01039,2
49654,544145,174152,4.93564,1b,5.01039,2,5.01039,2
49655,544245,174152,5.01419,2,5.0913,2,5.0913,2
49656,544345,174152,5.01419,2,5.0913,2,5.0913,2
49657,544445,174152,3.40251,1b,3.45678,1b,3.45678,1b
49658,544545,174152,4.79885,1b,4.88358,1b,4.88358,1b
49659,544645,174152,7.22573,2,7.36273,2,7.36273,2
49660,544745,174152,8.22649,2,8.40557,2,8.40557,2
49661,544845,174152,6.26041,2,6.36201,2,6.36201,2
49662,544945,174152,5.45157,2,5.54175,2,5.54175,2
49663,545045,174152,4.85183,1b,4.92067,1b,4.92067,1b
49664,545145,174152,4.83771,1b,4.90871,1b,4.90871,1b
49665,545245,174152,2.08283,1a,2.11259,1a,2.11259,1a
49666,545345,174152,1.99955,1a,2.02696,1a,2.02696,1a
49667,545445,174152,1.90802,1a,1.9393,1a,1.9393,1a
49668,545545,174152,3.16325,1b,3.21788,1b,3.21788,1b
49669,545645,174152,3.48419,1b,3.55074,1b,3.55074,1b
49670,545745,174152,3.41839,1b,3.48243,1b,3.48243,1b
49671,545845,174152,4.93514,1b,5.03513,2,5.03513,2
49672,545945,174152,4.8528,1b,4.94749,1b,4.94749,1b
49673,546045,174152,5.19882,2,5.30508,2,5.30508,2
49674,546145,174152,4.9673,1b,5.06325,2,5.06325,2
49675,546245,174152,5.10041,2,5.18691,2,5.18691,2
49676,546345,174152,2.90739,1b,2.94887,1b,2.94887,1b
49677,546445,174152,4.68084,1b,4.75376,1b,4.75376,1b
49678,546545,174152,4.9511,1b,5.04427,2,5.04427,2
49679,546645,174152,4.87069,1b,4.96193,1b,4.96193,1b
49680,546745,174152,4.90487,1b,4.99875,1b,4.99875,1b
49681,546845,174152,4.13688,1b,4.21802,1b,4.21802,1b
49682,546945,174152,4.09616,1b,4.17441,1b,4.17441,1b
49683,547045,174152,4.51022,1b,4.59881,1b,4.59881,1b
49684,547145,174152,4.93061,1b,5.03633,2,5.03633,2
49685,547245,174152,4.91098,1b,5.01703,2,5.01703,2
49686,547345,174152,5.31863,2,5.44281,2,5.44281,2
49687,547445,174152,4.45946,1b,4.54665,1b,4.54665,1b
49688,547545,174152,4.1268,1b,4.20166,1b,4.20166,1b
49689,547645,174152,4.70526,1b,4.80216,1b,4.80216,1b
49690,547745,174152,2.54866,1b,2.59337,1b,2.59337,1b
49691,547845,174152,2.33647,1a,2.37399,1a,2.37399,1a
49692,547945,174152,4.40903,1b,4.49765,1b,4.49765,1b
49693,548045,174152,4.81244,1b,4.91705,1b,4.91705,1b
49694,548145,174152,4.26654,1b,4.34697,1b,4.34697,1b
49695,548245,174152,3.85602,1b,3.91634,1b,3.91634,1b
49696,548345,174152,5.57269,2,5.6753,2,5.6753,2
49697,548445,174152,5.84066,2,5.95502,2,5.95502,2
49698,548545,174152,5.32641,2,5.4206,2,5.4206,2
49699,548645,174152,3.89813,1b,3.95955,1b,3.95955,1b
49700,548745,174152,3.40002,1b,3.44676,1b,3.44676,1b
49701,548845,174152,3.28722,1b,3.3309,1b,3.3309,1b
49702,548945,174152,3.01355,1b,3.05023,1b,3.05023,1b
49703,549045,174152,0,0,0,0,0,0
49704,549145,174152,2.94195,1b,2.97689,1b,2.97689,1b
49705,549245,174152,4.46375,1b,4.52879,1b,4.52879,1b
49706,549345,174152,8.97562,2,8.97562,2,8.97562,2
49707,549445,174152,4.52004,1b,4.58669,1b,4.58669,1b
49708,549545,174152,0,0,0,0,0,0
49709,549645,174152,10.0612,3,10.0612,3,10.0612,3
49935,527245,174252,0,0,0,0,0,0
49936,527345,174252,4.12979,1b,4.1921,1b,4.1921,1b
49937,527445,174252,4.70531,1b,4.78565,1b,4.78565,1b
49938,527545,174252,4.49719,1b,4.57144,1b,4.57144,1b
49939,527645,174252,4.22071,1b,4.28512,1b,4.28512,1b
49940,527745,174252,4.69015,1b,4.77219,1b,4.77219,1b
49941,527845,174252,4.19766,1b,4.26544,1b,4.26544,1b
49942,527945,174252,3.73368,1b,3.80187,1b,3.80187,1b
49943,528045,174252,3.39359,1b,3.44994,1b,3.44994,1b
49944,528145,174252,7.82987,2,7.82987,2,7.82987,2
49945,528245,174252,8.54473,2,8.54473,2,8.54473,2
49946,528345,174252,12.6966,3,12.6966,3,12.6966,3
49947,528445,174252,15.5202,4,15.5202,4,15.5202,4
49948,528545,174252,16.6212,4,16.6212,4,16.6212,4
49949,528645,174252,19.2795,4,19.2795,4,19.2795,4
49950,528745,174252,22.6158,5,22.8296,5,22.8296,5
49951,528845,174252,26.7164,6a,28.6174,6a,28.6174,6a
49952,528945,174252,17.0919,4,17.0919,4,17.0919,4
49953,529045,174252,16.822,4,16.822,4,16.822,4
49954,529145,174252,16.4333,4,16.4333,4,16.4333,4
49955,529245,174252,13.5952,3,13.5952,3,13.5952,3
49956,529345,174252,9.33446,2,9.33446,2,9.33446,2
49957,529445,174252,8.59376,2,8.59376,2,8.59376,2
49958,529545,174252,5.92283,2,6.01007,2,6.01007,2
49959,529645,174252,7.79959,2,7.88378,2,7.88378,2
49960,529745,174252,8.38453,2,8.48028,2,8.48028,2
49961,529845,174252,7.1267,2,7.22183,2,7.22183,2
49962,529945,174252,6.02651,2,6.10538,2,6.10538,2
49963,530045,174252,9.2008,2,9.35866,2,9.35866,2
49964,530145,174252,6.9626,2,7.06718,2,7.06718,2
49965,530245,174252,14.5372,3,14.6845,3,14.6845,3
49966,530345,174252,14.719,3,14.9018,3,14.9018,3
49967,530445,174252,16.7766,4,17.0131,4,17.0131,4
49968,530545,174252,17.3438,4,17.5964,4,17.5964,4
49969,530645,174252,21.4,5,21.7822,5,21.7822,5
49970,530745,174252,16.0041,4,16.2197,4,16.2197,4
49971,530845,174252,15.5637,4,15.7677,4,15.7677,4
49972,530945,174252,11.3898,3,11.5034,3,11.5034,3
49973,531045,174252,16.8576,4,17.0294,4,17.0294,4
49974,531145,174252,10.7081,3,10.8876,3,10.8876,3
49975,531245,174252,9.96621,2,10.1198,3,10.1198,3
49976,531345,174252,8.17557,2,8.27751,2,8.27751,2
49977,531445,174252,4.64978,1b,4.70458,1b,4.70458,1b
49978,531545,174252,16.0403,4,16.0403,4,16.0403,4
49979,531645,174252,20.368,5,20.368,5,20.368,5
49980,531745,174252,20.4367,5,20.4367,5,20.4367,5
49981,531845,174252,21.9752,5,21.9752,5,21.9752,5
49982,531945,174252,23.3833,5,23.3833,5,23.3833,5
49983,532045,174252,24.2917,5,24.2917,5,24.2917,5
49984,532145,174252,26.4601,6a,26.4601,6a,26.4601,6a
49985,532245,174252,24.7081,5,24.7081,5,24.7081,5
49986,532345,174252,22.9622,5,22.9622,5,22.9622,5
49987,532445,174252,21.0536,5,21.0536,5,21.0536,5
49988,532545,174252,20.3551,5,20.3551,5,20.3551,5
49989,532645,174252,13.3578,3,13.3578,3,13.3578,3
49990,532745,174252,13.0932,3,13.0932,3,13.0932,3
49991,532845,174252,8.82308,2,8.82308,2,8.82308,2
49992,532945,174252,9.55251,2,9.55251,2,9.55251,2
49993,533045,174252,10.0816,3,10.0816,3,10.0816,3
49994,533145,174252,8.83435,2,8.83435,2,8.83435,2
49995,533245,174252,7.94907,2,7.94907,2,7.94907,2
49996,533345,174252,7.42785,2,7.42785,2,7.42785,2
49997,533445,174252,5.88755,2,5.88755,2,5.88755,2
49998,533545,174252,8.35891,2,8.44849,2,8.44849,2
49999,533645,174252,8.83739,2,8.9399,2,8.9399,2
50000,533745,174252,12.5422,3,12.763,3,12.763,3
50001,533845,174252,10.3489,3,10.4954,3,10.4954,3
50002,533945,174252,11.3096,3,11.4727,3,11.4727,3
50003,534045,174252,12.2019,3,12.3915,3,12.3915,3
50004,534145,174252,12.3423,3,12.5413,3,12.5413,3
50005,534245,174252,10.3482,3,10.4888,3,10.4888,3
50006,534345,174252,8.77018,2,8.87407,2,8.87407,2
50007,534445,174252,7.52343,2,7.61355,2,7.61355,2
50008,534545,174252,7.96264,2,8.06474,2,8.06474,2
50009,534645,174252,7.59842,2,7.69072,2,7.69072,2
50010,534745,174252,4.07978,1b,4.11948,1b,4.11948,1b
50011,534845,174252,5.9181,2,5.98702,2,5.98702,2
50012,534945,174252,8.93602,2,9.09193,2,9.09193,2
50013,535045,174252,8.10869,2,8.22152,2,8.22152,2
50014,535145,174252,6.41865,2,6.4998,2,6.4998,2
50015,535245,174252,7.74543,2,7.88041,2,7.88041,2
50016,535345,174252,13.3179,3,13.3179,3,13.3179,3
50017,535445,174252,4.56585,1b,4.62855,1b,4.62855,1b
50018,535545,174252,12.4579,3,12.4579,3,12.4579,3
50019,535645,174252,14.1218,3,14.1218,3,14.1218,3
50020,535745,174252,14.8449,3,14.8449,3,14.8449,3
50021,535845,174252,19.7331,4,19.7331,4,19.7331,4
50022,535945,174252,17.8715,4,17.8715,4,17.8715,4
50023,536045,174252,18.3137,4,18.3137,4,18.3137,4
50024,536145,174252,19.4868,4,19.4868,4,19.4868,4
50025,536245,174252,22.1998,5,22.1998,5,22.1998,5
50026,536345,174252,18.3869,4,18.3869,4,18.3869,4
50027,536445,174252,17.8976,4,17.8976,4,17.8976,4
50028,536545,174252,9.06896,2,9.06896,2,9.06896,2
50029,536645,174252,5.81437,2,5.81437,2,5.81437,2
50030,536745,174252,6.14125,2,6.14125,2,6.14125,2
50031,536845,174252,7.29195,2,7.29195,2,7.29195,2
50032,536945,174252,7.84312,2,7.84312,2,7.84312,2
50033,537045,174252,6.83641,2,6.83641,2,6.83641,2
50034,537145,174252,2.15921,1a,2.18581,1a,2.18581,1a
50035,537245,174252,2.338,1a,2.36922,1a,2.36922,1a
50036,537345,174252,2.16503,1a,2.19177,1a,2.19177,1a
50037,537445,174252,17.0165,4,17.0165,4,17.0165,4
50038,537545,174252,11.742,3,11.9037,3,11.9037,3
50039,537645,174252,13.3191,3,13.526,3,13.526,3
50040,537745,174252,11.9702,3,12.1793,3,12.1793,3
50041,537845,174252,13.5585,3,13.827,3,13.827,3
50042,537945,174252,15.4874,4,15.7788,4,15.7788,4
50043,538045,174252,13.6525,3,13.8824,3,13.8824,3
50044,538145,174252,12.4892,3,12.6804,3,12.6804,3
50045,538245,174252,18.4687,4,18.4687,4,18.4687,4
50046,538345,174252,17.9821,4,17.9821,4,17.9821,4
50047,538445,174252,11.1395,3,11.1395,3,11.1395,3
50048,538545,174252,11.651,3,11.651,3,11.651,3
50049,538645,174252,12.0687,3,12.0918,3,12.0918,3
50050,538745,174252,12.5871,3,12.6488,3,12.6488,3
50051,538845,174252,12.6047,3,12.775,3,12.775,3
50052,538945,174252,12.0822,3,12.1757,3,12.1757,3
50053,539045,174252,13.1226,3,13.3138,3,13.3138,3
50054,539145,174252,12.0688,3,12.1392,3,12.1392,3
50055,539245,174252,10.8428,3,10.8428,3,10.8428,3
50056,539345,174252,10.9551,3,10.9551,3,10.9551,3
50057,539445,174252,11.4077,3,11.4077,3,11.4077,3
50058,539545,174252,9.26777,2,9.26777,2,9.26777,2
50059,539645,174252,8.96371,2,8.96371,2,8.96371,2
50060,539745,174252,5.61412,2,5.61412,2,5.61412,2
50061,539845,174252,1.60759,1a,1.63726,1a,1.63726,1a
50062,539945,174252,12.7404,3,12.7404,3,12.7404,3
50063,540045,174252,11.5846,3,11.5846,3,11.5846,3
50064,540145,174252,9.20551,2,9.20551,2,9.20551,2
50065,540245,174252,8.54583,2,8.54583,2,8.54583,2
50066,540345,174252,5.80634,2,5.80634,2,5.80634,2
50067,540445,174252,4.11389,1b,4.11389,1b,4.11389,1b
50068,540545,174252,2.64675,1b,2.69075,1b,2.69075,1b
50069,540645,174252,6.68516,2,6.78071,2,6.78071,2
50070,540745,174252,7.06974,2,7.17496,2,7.17496,2
50071,540845,174252,6.01554,2,6.09873,2,6.09873,2
50072,540945,174252,6.61878,2,6.71393,2,6.71393,2
50073,541045,174252,6.37901,2,6.48979,2,6.48979,2
50074,541145,174252,7.49791,2,7.63222,2,7.63222,2
50075,541245,174252,3.29192,1b,3.36011,1b,3.36011,1b
50076,541345,174252,3.19093,1b,3.25482,1b,3.25482,1b
50077,541445,174252,3.33521,1b,3.40523,1b,3.40523,1b
50078,541545,174252,7.89189,2,8.03065,2,8.03065,2
50079,541645,174252,2.4686,1a,2.52122,1b,2.52122,1b
50080,541745,174252,3.25759,1b,3.31289,1b,3.31289,1b
50081,541845,174252,3.47736,1b,3.52977,1b,3.52977,1b
50082,541945,174252,7.00386,2,7.11263,2,7.11263,2
50083,542045,174252,7.28765,2,7.40575,2,7.40575,2
50084,542145,174252,7.31677,2,7.44195,2,7.44195,2
50085,542245,174252,7.64071,2,7.77548,2,7.77548,2
50086,542345,174252,7.87714,2,8.02029,2,8.02029,2
50087,542445,174252,14.7566,3,14.9936,3,14.9936,3
50088,542545,174252,14.8823,3,15.1234,4,15.1234,4
50089,542645,174252,23.0765,5,24.6429,5,24.6429,5
50090,542745,174252,14.5935,3,14.8288,3,14.8288,3
50091,542845,174252,3.43259,1b,3.47744,1b,3.47744,1b
50092,542945,174252,3.25609,1b,3.29642,1b,3.29642,1b
50093,543045,174252,12.3185,3,12.4843,3,12.4843,3
50094,543145,174252,12.4709,3,12.6578,3,12.6578,3
50095,543245,174252,13.6049,3,13.8266,3,13.8266,3
50096,543345,174252,14.9532,3,15.2199,4,15.2199,4
50097,543445,174252,15.0052,4,15.2735,4,15.2735,4
50098,543545,174252,17.0878,4,17.4359,4,17.4359,4
50099,543645,174252,15.2592,4,15.5369,4,15.5369,4
50100,543745,174252,5.91718,2,6.02403,2,6.02403,2
50101,543845,174252,5.61252,2,5.7088,2,5.7088,2
50102,543945,174252,5.21305,2,5.2963,2,5.2963,2
50103,544045,174252,5.1072,2,5.18716,2,5.18716,2
50104,544145,174252,5.29138,2,5.37712,2,5.37712,2
50105,544245,174252,5.38202,2,5.47067,2,5.47067,2
50106,544345,174252,5.38202,2,5.47067,2,5.47067,2
50107,544445,174252,5.01419,2,5.0913,2,5.0913,2
50108,544545,174252,5.46709,2,5.5584,2,5.5584,2
50109,544645,174252,7.41552,2,7.5584,2,7.5584,2
50110,544745,174252,7.69996,2,7.85434,2,7.85434,2
50111,544845,174252,6.33889,2,6.44285,2,6.44285,2
50112,544945,174252,6.32636,2,6.43441,2,6.43441,2
50113,545045,174252,4.20323,1b,4.26872,1b,4.26872,1b
50114,545145,174252,2.25819,1a,2.29321,1a,2.29321,1a
50115,545245,174252,2.26567,1a,2.30093,1a,2.30093,1a
50116,545345,174252,2.34588,1a,2.3837,1a,2.3837,1a
50117,545445,174252,1.90251,1a,1.93361,1a,1.93361,1a
50118,545545,174252,1.90814,1a,1.93943,1a,1.93943,1a
50119,545645,174252,3.39347,1b,3.45521,1b,3.45521,1b
50120,545745,174252,3.3472,1b,3.40255,1b,3.40255,1b
50121,545845,174252,4.36454,1b,4.43651,1b,4.43651,1b
50122,545945,174252,5.08663,2,5.18741,2,5.18741,2
50123,546045,174252,5.17284,2,5.27671,2,5.27671,2
50124,546145,174252,5.56932,2,5.67311,2,5.67311,2
50125,546245,174252,5.56598,2,5.66773,2,5.66773,2
50126,546345,174252,4.30418,1b,4.36905,1b,4.36905,1b
50127,546445,174252,4.46313,1b,4.53289,1b,4.53289,1b
50128,546545,174252,4.60279,1b,4.67787,1b,4.67787,1b
50129,546645,174252,3.95012,1b,4.02754,1b,4.02754,1b
50130,546745,174252,3.80602,1b,3.87792,1b,3.87792,1b
50131,546845,174252,3.21578,1b,3.27193,1b,3.27193,1b
50132,546945,174252,3.7797,1b,3.84235,1b,3.84235,1b
50133,547045,174252,5.06878,2,5.18003,2,5.18003,2
50134,547145,174252,5.2072,2,5.32493,2,5.32493,2
50135,547245,174252,5.84371,2,5.99199,2,5.99199,2
50136,547345,174252,5.54952,2,5.68369,2,5.68369,2
50137,547445,174252,4.92597,1b,5.03207,2,5.03207,2
50138,547545,174252,5.07613,2,5.18814,2,5.18814,2
50139,547645,174252,5.35958,2,5.48631,2,5.48631,2
50140,547745,174252,4.83686,1b,4.93939,1b,4.93939,1b
